                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 1.6002,                 1.4544,                 2.4588,                 0.5265,                0.47794,                0.50264,                0.34462,                 2.5229,                 3.2678,                 3.2346,             0.00062713,             0.00062713,             0.00062713
                    153,                 1.6074,                 1.4987,                 2.4856,                0.44039,                0.48774,                0.47206,                0.33022,                 2.5324,                 3.4093,                 3.2514,               0.000623,               0.000623,               0.000623
                    154,                 1.5685,                 1.4646,                 2.4444,                0.54353,                0.47948,                0.49293,                0.33366,                 2.6053,                 3.3125,                 3.3764,             0.00061887,             0.00061887,             0.00061887
                    155,                   1.56,                 1.4145,                 2.4286,                0.47487,                0.46629,                0.47554,                0.32635,                 2.5578,                 3.3723,                  3.333,             0.00061475,             0.00061475,             0.00061475
                    156,                  1.549,                 1.3854,                 2.4154,                0.48984,                0.49781,                0.50821,                0.34316,                 2.5445,                 3.2148,                 3.2717,             0.00061062,             0.00061062,             0.00061062
                    157,                 1.5545,                 1.4106,                 2.4101,                0.52533,                0.48878,                0.48605,                0.33943,                 2.4725,                 3.2454,                 3.2318,              0.0006065,              0.0006065,              0.0006065
                    158,                 1.5355,                 1.3834,                  2.405,                0.60473,                0.49702,                0.52407,                0.35431,                 2.5747,                 3.1526,                 3.3051,             0.00060238,             0.00060238,             0.00060238
                    159,                 1.5569,                 1.4187,                 2.4167,                0.51923,                0.51521,                0.51333,                 0.3527,                 2.6634,                 3.1527,                 3.3787,             0.00059825,             0.00059825,             0.00059825
                    160,                 1.5406,                  1.432,                 2.4233,                0.57496,                0.52362,                0.52242,                0.35604,                 2.5839,                 3.2841,                 3.3849,             0.00059413,             0.00059413,             0.00059413
                    161,                 1.5574,                 1.4151,                 2.4239,                0.57295,                0.49051,                0.49907,                0.34584,                 2.5928,                 3.3205,                  3.339,                0.00059,                0.00059,                0.00059
                    162,                 1.5382,                 1.3812,                 2.4317,                0.62851,                0.41119,                0.48606,                  0.329,                 2.6327,                 3.3516,                 3.3494,             0.00058588,             0.00058588,             0.00058588
                    163,                 1.5533,                 1.4301,                 2.4289,                0.59444,                0.48744,                0.53277,                0.36173,                 2.5832,                 3.1381,                 3.2903,             0.00058175,             0.00058175,             0.00058175
                    164,                  1.525,                 1.3853,                  2.411,                0.52439,                0.53492,                0.53334,                0.36097,                 2.6204,                 3.1069,                 3.3253,             0.00057763,             0.00057763,             0.00057763
                    165,                 1.5016,                 1.3407,                 2.4054,                0.54231,                0.51972,                0.52617,                0.34242,                 2.6649,                 3.1391,                 3.3803,              0.0005735,              0.0005735,              0.0005735
                    166,                 1.5159,                 1.3301,                 2.3828,                0.55306,                 0.5186,                0.53056,                0.36316,                 2.5795,                 3.0793,                 3.3736,             0.00056938,             0.00056938,             0.00056938
                    167,                 1.5208,                 1.3712,                  2.406,                0.46477,                0.55213,                0.51575,                0.36104,                 2.5116,                 3.0952,                  3.275,             0.00056525,             0.00056525,             0.00056525
                    168,                 1.5162,                 1.3425,                 2.3845,                0.56615,                0.51159,                0.53672,                0.36072,                 2.5988,                 3.0581,                  3.317,             0.00056112,             0.00056112,             0.00056112
                    169,                  1.521,                 1.3393,                 2.4026,                0.59811,                0.46179,                0.50532,                0.34671,                 2.5501,                 3.2495,                 3.2144,               0.000557,               0.000557,               0.000557
                    170,                 1.5092,                 1.3404,                  2.398,                0.46908,                0.53436,                 0.4825,                0.33279,                 2.6028,                 3.2149,                 3.2744,             0.00055287,             0.00055287,             0.00055287
                    171,                 1.5367,                 1.3805,                  2.426,                0.44117,                0.49065,                0.48716,                0.33645,                 2.5676,                 3.2515,                 3.2974,             0.00054875,             0.00054875,             0.00054875
                    172,                 1.5113,                 1.3622,                  2.398,                0.52566,                0.48863,                0.53356,                0.36541,                 2.5689,                 3.0965,                   3.32,             0.00054463,             0.00054463,             0.00054463
                    173,                 1.4978,                 1.3144,                 2.3712,                0.58637,                0.54159,                0.55879,                0.37972,                  2.628,                  2.978,                 3.3896,              0.0005405,              0.0005405,              0.0005405
                    174,                 1.5078,                 1.3322,                 2.3977,                0.59954,                0.48469,                 0.5303,                0.36985,                 2.6179,                 3.0768,                 3.3164,             0.00053638,             0.00053638,             0.00053638
                    175,                 1.5002,                 1.3001,                 2.3992,                0.57969,                0.47905,                  0.499,                0.33751,                 2.5918,                 3.2717,                  3.358,             0.00053225,             0.00053225,             0.00053225
                    176,                 1.5154,                 1.2944,                  2.394,                0.55672,                0.45662,                0.50377,                0.34919,                 2.6138,                 3.2443,                 3.3694,             0.00052812,             0.00052812,             0.00052812
                    177,                  1.483,                 1.3076,                 2.3619,                0.57647,                0.46612,                0.52222,                0.36163,                 2.6589,                 3.1717,                 3.3965,               0.000524,               0.000524,               0.000524
                    178,                 1.5014,                 1.2733,                 2.3782,                0.54709,                0.52454,                0.53544,                0.37239,                 2.5868,                 3.1427,                 3.3617,             0.00051988,             0.00051988,             0.00051988
                    179,                 1.4902,                  1.293,                 2.3838,                0.55932,                0.50681,                0.53615,                0.36548,                 2.5578,                 3.0828,                 3.3134,             0.00051575,             0.00051575,             0.00051575
                    180,                  1.493,                 1.2629,                 2.3802,                0.63676,                0.52352,                0.56514,                0.38783,                 2.4982,                 3.0188,                 3.2484,             0.00051163,             0.00051163,             0.00051163
                    181,                  1.497,                 1.2764,                 2.3953,                0.51577,                0.53433,                0.51079,                0.34882,                 2.5936,                   3.35,                 3.3328,              0.0005075,              0.0005075,              0.0005075
                    182,                 1.5048,                 1.2974,                 2.3839,                0.53495,                0.50633,                0.52183,                0.35088,                  2.609,                 3.1596,                 3.3597,             0.00050337,             0.00050337,             0.00050337
                    183,                 1.4927,                 1.2798,                 2.3731,                0.49365,                0.53754,                0.52516,                 0.3608,                 2.6071,                 3.2708,                 3.3437,             0.00049925,             0.00049925,             0.00049925
                    184,                 1.4541,                 1.2167,                 2.3553,                0.45669,                0.56198,                0.49976,                0.35003,                 2.5446,                 3.3062,                 3.3099,             0.00049513,             0.00049513,             0.00049513
                    185,                  1.477,                 1.2655,                 2.3762,                0.51614,                0.56454,                 0.5237,                0.35985,                 2.5192,                 3.1741,                 3.2822,               0.000491,               0.000491,               0.000491
                    186,                 1.4534,                 1.2522,                 2.3369,                0.49951,                0.56662,                0.51869,                0.36295,                 2.5445,                 3.3505,                 3.3381,             0.00048687,             0.00048687,             0.00048687
                    187,                 1.4774,                  1.305,                 2.3836,                0.49163,                0.51097,                0.49047,                0.34646,                 2.5341,                 3.4132,                 3.2946,             0.00048275,             0.00048275,             0.00048275
                    188,                  1.465,                 1.2498,                 2.3488,                0.53781,                0.49892,                0.52058,                0.36287,                 2.5106,                 3.1857,                 3.2291,             0.00047863,             0.00047863,             0.00047863
                    189,                 1.4459,                  1.267,                 2.3518,                  0.528,                0.57412,                0.52349,                 0.3647,                  2.536,                 3.2153,                 3.2902,              0.0004745,              0.0004745,              0.0004745
                    190,                 1.4511,                 1.2455,                 2.3534,                0.51254,                0.57967,                0.52163,                0.35868,                 2.5234,                 3.2384,                 3.3167,             0.00047038,             0.00047038,             0.00047038
                    191,                 1.4337,                 1.2233,                 2.3446,                0.62487,                0.48575,                0.52896,                0.36117,                 2.5533,                 3.1758,                 3.3269,             0.00046625,             0.00046625,             0.00046625
                    192,                  1.441,                 1.2246,                 2.3421,                0.56242,                0.47364,                0.50961,                0.35549,                 2.5403,                 3.3863,                 3.3132,             0.00046212,             0.00046212,             0.00046212
                    193,                 1.4978,                 1.3017,                 2.3794,                 0.5848,                0.47893,                0.51645,                0.35691,                  2.612,                 3.3107,                 3.3916,               0.000458,               0.000458,               0.000458
                    194,                 1.4406,                 1.2384,                 2.3466,                0.52625,                0.50491,                0.51887,                0.35853,                 2.6388,                 3.2043,                 3.4118,             0.00045388,             0.00045388,             0.00045388
                    195,                 1.4153,                  1.185,                 2.3251,                0.50133,                0.55586,                0.52105,                0.35487,                 2.6025,                 3.1682,                 3.3925,             0.00044975,             0.00044975,             0.00044975
                    196,                 1.4253,                 1.1912,                 2.3344,                0.58106,                0.47259,                0.53008,                0.35992,                 2.6359,                 3.3503,                  3.435,             0.00044563,             0.00044563,             0.00044563
                    197,                  1.424,                 1.2266,                 2.3228,                0.60188,                0.46732,                 0.5292,                0.36127,                 2.5958,                  3.244,                 3.4146,              0.0004415,              0.0004415,              0.0004415
                    198,                 1.4103,                 1.2114,                 2.3327,                0.54452,                0.48501,                0.52154,                0.36136,                 2.5566,                 3.3011,                 3.3678,             0.00043738,             0.00043738,             0.00043738
                    199,                 1.4213,                 1.2103,                  2.341,                0.54236,                0.49101,                0.50966,                 0.3568,                 2.5312,                 3.3527,                 3.3454,             0.00043325,             0.00043325,             0.00043325
                    200,                 1.4093,                 1.2186,                  2.331,                0.60932,                0.46695,                0.52584,                 0.3553,                 2.6156,                 3.3756,                 3.4456,             0.00042912,             0.00042912,             0.00042912
                    201,                 1.3951,                 1.2063,                 2.3219,                0.53137,                0.54335,                0.53627,                 0.3778,                 2.6241,                 3.1417,                 3.3989,               0.000425,               0.000425,               0.000425
                    202,                 1.3993,                 1.1853,                 2.3106,                0.50031,                0.54996,                0.52227,                 0.3742,                 2.6006,                 3.3067,                 3.3633,             0.00042087,             0.00042087,             0.00042087
                    203,                 1.3924,                  1.185,                 2.3085,                0.53425,                0.53146,                0.51977,                0.37058,                  2.538,                 3.3436,                 3.3163,             0.00041675,             0.00041675,             0.00041675
                    204,                 1.4192,                 1.2213,                 2.3376,                0.50622,                  0.539,                0.50784,                0.35751,                 2.5992,                 3.3806,                 3.3798,             0.00041263,             0.00041263,             0.00041263
                    205,                 1.4569,                 1.2274,                 2.3533,                0.48324,                0.55171,                0.49695,                0.35099,                 2.5185,                  3.425,                  3.334,              0.0004085,              0.0004085,              0.0004085
                    206,                 1.3808,                 1.1908,                 2.3055,                0.53547,                0.53082,                0.53146,                0.38135,                 2.5117,                 3.2245,                 3.2856,             0.00040438,             0.00040438,             0.00040438
                    207,                 1.3902,                 1.1736,                 2.3121,                0.54432,                0.55617,                0.53279,                0.37643,                 2.5707,                 3.1507,                 3.3434,             0.00040025,             0.00040025,             0.00040025
                    208,                 1.4214,                 1.2153,                 2.3377,                0.53217,                0.54046,                0.52978,                0.37493,                 2.5043,                 3.2956,                 3.2788,             0.00039613,             0.00039613,             0.00039613
                    209,                 1.3931,                 1.1754,                 2.3232,                0.64947,                0.45605,                0.53193,                0.37104,                 2.5645,                 3.1933,                 3.3444,               0.000392,               0.000392,               0.000392
                    210,                 1.3751,                 1.1173,                 2.2953,                0.53786,                0.54498,                0.52525,                0.36367,                 2.5231,                 3.2074,                 3.3632,             0.00038788,             0.00038788,             0.00038788
                    211,                 1.3803,                 1.1662,                 2.2999,                0.51092,                0.58092,                0.51253,                0.36144,                 2.5752,                 3.2976,                 3.3796,             0.00038375,             0.00038375,             0.00038375
                    212,                 1.3844,                 1.1614,                 2.2969,                0.62431,                0.48741,                0.52627,                0.36121,                 2.5422,                 3.3493,                 3.3035,             0.00037962,             0.00037962,             0.00037962
                    213,                 1.3957,                 1.1608,                   2.33,                0.58586,                0.55636,                0.54998,                0.38614,                 2.5134,                 3.3116,                 3.2641,              0.0003755,              0.0003755,              0.0003755
                    214,                  1.376,                 1.1407,                 2.2866,                0.63799,                0.49945,                 0.5638,                0.38705,                 2.5523,                 3.1907,                 3.3356,             0.00037138,             0.00037138,             0.00037138
                    215,                 1.3794,                 1.1525,                 2.3004,                0.58817,                0.51997,                0.55549,                0.39092,                 2.5034,                 3.0767,                 3.3003,             0.00036725,             0.00036725,             0.00036725
                    216,                 1.3618,                 1.1307,                 2.3246,                0.49361,                0.57515,                0.54154,                0.38602,                 2.5097,                 3.1777,                 3.3022,             0.00036313,             0.00036313,             0.00036313
                    217,                 1.3775,                 1.1565,                 2.3045,                0.57251,                0.55893,                0.55531,                0.39814,                 2.5269,                 3.1568,                 3.3335,               0.000359,               0.000359,               0.000359
                    218,                 1.3741,                 1.1392,                 2.2961,                0.58294,                0.50056,                0.53343,                0.37118,                 2.5613,                 3.2546,                 3.3566,             0.00035487,             0.00035487,             0.00035487
                    219,                 1.3611,                  1.127,                 2.2866,                0.62467,                 0.4694,                0.52667,                0.36768,                    2.6,                 3.2709,                 3.4119,             0.00035075,             0.00035075,             0.00035075
                    220,                 1.3989,                 1.1411,                 2.3132,                0.58483,                0.51338,                0.55211,                0.38258,                 2.6029,                 3.1862,                 3.3828,             0.00034663,             0.00034663,             0.00034663
                    221,                 1.3429,                 1.1103,                 2.2923,                0.52862,                0.54196,                0.53787,                0.37966,                 2.5579,                 3.3779,                 3.3626,              0.0003425,              0.0003425,              0.0003425
                    222,                 1.3582,                 1.1562,                 2.2848,                0.51714,                0.53661,                0.51956,                0.36315,                  2.539,                 3.4854,                  3.339,             0.00033838,             0.00033838,             0.00033838
                    223,                 1.3655,                 1.0836,                 2.2859,                0.55017,                0.56276,                0.51274,                0.35585,                 2.5222,                 3.4993,                 3.3408,             0.00033425,             0.00033425,             0.00033425
                    224,                 1.3532,                 1.1041,                 2.2913,                0.58847,                0.54301,                0.53809,                0.37405,                 2.5082,                 3.3746,                 3.3146,             0.00033013,             0.00033013,             0.00033013
                    225,                 1.3599,                 1.1431,                 2.2982,                0.58605,                0.56147,                0.55241,                0.38515,                 2.5868,                 3.3668,                 3.3442,               0.000326,               0.000326,               0.000326
                    226,                 1.3627,                 1.1025,                 2.2887,                0.54032,                0.55275,                0.53829,                0.38123,                 2.5491,                 3.4577,                 3.3272,             0.00032188,             0.00032188,             0.00032188
                    227,                 1.3602,                 1.1325,                 2.2876,                0.57849,                0.53167,                0.53078,                0.37797,                 2.5289,                 3.4685,                 3.3233,             0.00031775,             0.00031775,             0.00031775
                    228,                 1.3805,                 1.0969,                 2.2849,                0.55602,                0.56821,                0.54726,                0.38206,                 2.4827,                 3.2665,                 3.2856,             0.00031362,             0.00031362,             0.00031362
                    229,                 1.3431,                   1.13,                 2.2827,                0.55529,                0.54934,                0.53243,                 0.3847,                 2.5386,                 3.3821,                 3.3292,              0.0003095,              0.0003095,              0.0003095
                    230,                 1.3417,                 1.1049,                 2.2585,                0.55667,                0.54659,                0.52624,                 0.3726,                 2.5569,                 3.4283,                 3.3863,             0.00030538,             0.00030538,             0.00030538
                    231,                 1.3342,                  1.121,                 2.2808,                0.59281,                0.47903,                0.51151,                 0.3615,                 2.6017,                 3.4343,                 3.3947,             0.00030125,             0.00030125,             0.00030125
                    232,                 1.3253,                 1.0843,                 2.2938,                0.55025,                0.52748,                0.52217,                0.36743,                 2.5928,                 3.3492,                 3.3972,             0.00029713,             0.00029713,             0.00029713
                    233,                 1.3481,                 1.1171,                   2.28,                0.63514,                0.49517,                0.54817,                 0.3859,                 2.5416,                 3.2509,                 3.3475,               0.000293,               0.000293,               0.000293
                    234,                 1.3224,                 1.0467,                 2.2762,                0.57455,                 0.5557,                0.54837,                0.39241,                 2.5244,                 3.3171,                 3.2827,             0.00028888,             0.00028888,             0.00028888
                    235,                 1.3431,                 1.1236,                 2.2663,                0.55279,                0.57468,                 0.5535,                0.39673,                 2.5332,                 3.2554,                 3.3123,             0.00028475,             0.00028475,             0.00028475
                    236,                 1.3376,                  1.106,                 2.2685,                0.58005,                0.55333,                0.55053,                0.39342,                 2.4936,                 3.2338,                 3.2599,             0.00028063,             0.00028063,             0.00028063
                    237,                 1.3035,                 1.0385,                 2.2581,                0.58941,                0.53423,                 0.5455,                0.38823,                 2.4942,                 3.3135,                 3.2647,              0.0002765,              0.0002765,              0.0002765
                    238,                  1.332,                 1.0609,                 2.2629,                0.54786,                0.53042,                0.53874,                0.37905,                 2.5654,                 3.4539,                 3.3764,             0.00027237,             0.00027237,             0.00027237
                    239,                 1.3578,                 1.1046,                 2.2796,                0.58522,                0.56703,                0.56546,                0.39342,                 2.5588,                 3.4543,                 3.3718,             0.00026825,             0.00026825,             0.00026825
                    240,                 1.3369,                 1.1298,                 2.2639,                0.59063,                0.55408,                0.55615,                0.38905,                 2.5665,                 3.3862,                 3.3558,             0.00026413,             0.00026413,             0.00026413
                    241,                 1.3151,                 1.0714,                   2.26,                0.57473,                0.56297,                0.55687,                0.38205,                 2.5892,                 3.4379,                 3.3413,                0.00026,                0.00026,                0.00026
                    242,                 1.3274,                 1.0616,                 2.2475,                0.61319,                0.51814,                0.54377,                0.38152,                 2.5249,                 3.4741,                 3.3298,             0.00025587,             0.00025587,             0.00025587
                    243,                 1.3067,                 1.0814,                 2.2519,                0.57555,                 0.5472,                0.54481,                0.39195,                 2.5497,                 3.3593,                 3.3047,             0.00025175,             0.00025175,             0.00025175
                    244,                 1.3202,                 1.0903,                 2.2627,                0.56658,                0.58946,                0.55873,                 0.3957,                 2.5803,                 3.2635,                 3.3242,             0.00024762,             0.00024762,             0.00024762
                    245,                  1.307,                 1.0735,                 2.2691,                0.57019,                0.53666,                 0.5566,                0.39315,                 2.5617,                 3.2735,                 3.3024,              0.0002435,              0.0002435,              0.0002435
                    246,                 1.3093,                 1.0828,                 2.2698,                0.56373,                0.53558,                0.53942,                0.38796,                 2.5362,                 3.3192,                 3.2746,             0.00023938,             0.00023938,             0.00023938
                    247,                 1.3282,                 1.0847,                 2.2436,                0.58126,                0.55767,                0.55115,                0.39189,                 2.5398,                 3.3631,                  3.271,             0.00023525,             0.00023525,             0.00023525
                    248,                 1.3122,                 1.0265,                 2.2455,                0.58427,                0.57916,                0.54993,                0.39581,                 2.5272,                 3.3283,                  3.271,             0.00023112,             0.00023112,             0.00023112
                    249,                 1.2654,                 1.0431,                 2.2339,                0.57565,                 0.5796,                 0.5536,                 0.3956,                 2.5721,                 3.3235,                 3.3051,               0.000227,               0.000227,               0.000227
                    250,                 1.2881,                 1.0109,                 2.2287,                0.60426,                0.54443,                 0.5611,                 0.4016,                 2.5694,                 3.2918,                 3.2963,             0.00022288,             0.00022288,             0.00022288
                    251,                  1.286,                 1.0434,                  2.252,                0.59978,                0.56231,                0.55424,                0.38828,                    2.6,                 3.2937,                 3.3312,             0.00021875,             0.00021875,             0.00021875
                    252,                 1.2807,                 1.0424,                 2.2169,                  0.548,                 0.5449,                0.52576,                0.36543,                 2.5584,                 3.4863,                 3.3338,             0.00021462,             0.00021462,             0.00021462
                    253,                 1.2918,                 1.0375,                 2.2627,                0.64388,                 0.4722,                0.52774,                0.36766,                 2.5596,                 3.4753,                 3.3812,              0.0002105,              0.0002105,              0.0002105
                    254,                 1.2893,                 1.0232,                 2.2524,                0.55338,                 0.5643,                0.53523,                0.37758,                 2.5894,                 3.3619,                 3.4141,             0.00020637,             0.00020637,             0.00020637
                    255,                 1.2699,                 1.0107,                 2.2436,                0.54073,                0.58148,                0.53886,                0.37967,                 2.5825,                 3.3417,                 3.4183,             0.00020225,             0.00020225,             0.00020225
                    256,                 1.2926,                 1.0276,                 2.2558,                0.56944,                0.54071,                0.53644,                0.38009,                 2.5193,                 3.2944,                  3.334,             0.00019813,             0.00019813,             0.00019813
                    257,                 1.3036,                 1.0173,                  2.227,                0.57564,                0.54136,                 0.5513,                0.38375,                 2.4991,                  3.386,                 3.3095,               0.000194,               0.000194,               0.000194
                    258,                 1.2665,                 1.0399,                 2.2232,                0.56464,                 0.5654,                0.54047,                0.38437,                 2.5173,                 3.3805,                 3.3049,             0.00018987,             0.00018987,             0.00018987
                    259,                 1.2617,                 1.0348,                 2.2433,                0.56803,                 0.5646,                0.53727,                0.37916,                  2.524,                  3.448,                 3.3068,             0.00018575,             0.00018575,             0.00018575
                    260,                 1.2652,                 1.0034,                 2.2118,                 0.5412,                0.57401,                0.54004,                0.37501,                 2.5546,                 3.4809,                 3.3292,             0.00018163,             0.00018163,             0.00018163
                    261,                 1.2831,                 1.0118,                 2.2228,                0.57897,                0.53163,                0.53856,                0.37391,                 2.5575,                 3.4829,                 3.3338,              0.0001775,              0.0001775,              0.0001775
                    262,                 1.3055,                 1.0444,                 2.2514,                0.59131,                0.52798,                0.52777,                0.36674,                 2.5627,                 3.4498,                 3.3619,             0.00017338,             0.00017338,             0.00017338
                    263,                 1.2571,                  1.008,                 2.2329,                0.62547,                0.49959,                0.53673,                 0.3765,                   2.57,                 3.4777,                 3.3793,             0.00016925,             0.00016925,             0.00016925
                    264,                 1.2588,                 1.0151,                 2.2316,                0.57033,                0.53865,                0.53526,                0.37498,                 2.5641,                 3.4181,                 3.3816,             0.00016512,             0.00016512,             0.00016512
                    265,                  1.255,                0.98807,                 2.2151,                0.59173,                0.53059,                 0.5431,                0.38171,                 2.5705,                 3.3469,                 3.3741,               0.000161,               0.000161,               0.000161
                    266,                  1.249,                 1.0168,                 2.2079,                0.58905,                0.49928,                0.52888,                0.36874,                 2.5908,                 3.3824,                 3.3757,             0.00015688,             0.00015688,             0.00015688
                    267,                 1.2514,                 1.0079,                 2.2085,                0.61473,                0.50883,                0.52682,                0.36766,                 2.6064,                 3.4642,                 3.4009,             0.00015275,             0.00015275,             0.00015275
                    268,                 1.2629,                0.98388,                 2.2361,                0.61893,                0.50926,                0.55531,                0.37902,                 2.5605,                 3.4163,                 3.3613,             0.00014862,             0.00014862,             0.00014862
                    269,                 1.2856,                 1.0143,                 2.2154,                0.62492,                0.49702,                0.55224,                0.38339,                 2.5587,                 3.4419,                 3.3481,              0.0001445,              0.0001445,              0.0001445
                    270,                 1.2478,                 1.0153,                 2.2254,                0.64725,                0.52533,                0.56439,                0.39385,                 2.5629,                 3.3994,                  3.335,             0.00014038,             0.00014038,             0.00014038
                    271,                 1.2842,                 1.0116,                 2.2331,                0.63114,                0.53115,                0.56247,                0.39311,                 2.5754,                  3.389,                 3.3362,             0.00013625,             0.00013625,             0.00013625
                    272,                 1.2819,                 1.0369,                 2.2268,                0.59441,                0.54163,                 0.5552,                0.38959,                 2.5721,                 3.3534,                 3.3323,             0.00013212,             0.00013212,             0.00013212
                    273,                 1.2408,                0.96807,                 2.2058,                0.56212,                0.54642,                0.55219,                0.38281,                 2.5697,                 3.3525,                 3.3607,               0.000128,               0.000128,               0.000128
                    274,                 1.2551,                  1.002,                 2.2149,                0.60806,                 0.5217,                0.55125,                0.38313,                 2.5896,                 3.3716,                 3.3544,             0.00012387,             0.00012387,             0.00012387
                    275,                 1.2367,                0.99023,                 2.2098,                0.59227,                0.53059,                 0.5454,                0.37593,                 2.6018,                 3.4227,                 3.3865,             0.00011975,             0.00011975,             0.00011975
                    276,                  1.213,                0.93817,                 2.1963,                0.56095,                0.55983,                0.54943,                0.37735,                 2.5853,                 3.4848,                 3.3751,             0.00011563,             0.00011563,             0.00011563
                    277,                 1.2324,                0.96585,                 2.1903,                0.58178,                0.53282,                0.55285,                0.38322,                 2.5861,                  3.476,                 3.3779,              0.0001115,              0.0001115,              0.0001115
                    278,                 1.2494,                0.99767,                 2.2315,                 0.6111,                0.52945,                0.54677,                0.38137,                 2.5825,                 3.5347,                 3.4117,             0.00010737,             0.00010737,             0.00010737
                    279,                 1.2152,                0.94204,                 2.1824,                0.60849,                0.52244,                0.54377,                0.37545,                 2.5886,                 3.5128,                 3.3898,             0.00010325,             0.00010325,             0.00010325
                    280,                  1.277,                 1.0126,                 2.2205,                0.58846,                0.55571,                0.53993,                0.37489,                 2.5905,                 3.5309,                   3.39,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    281,                  1.156,                0.88556,                 2.1475,                0.59821,                0.53725,                0.54485,                0.38037,                 2.5746,                 3.4877,                 3.3682,                9.5e-05,                9.5e-05,                9.5e-05
                    282,                 1.2069,                0.93544,                 2.1778,                0.62557,                0.54325,                0.54834,                0.37978,                 2.6006,                 3.5406,                 3.3859,             9.0875e-05,             9.0875e-05,             9.0875e-05
                    283,                 1.2323,                 0.9971,                 2.2018,                0.64443,                0.53137,                0.55149,                0.38223,                 2.5812,                 3.4723,                 3.3874,              8.675e-05,              8.675e-05,              8.675e-05
                    202,                 1.3915,                 1.1765,                 2.3005,                0.49002,                 0.5012,                0.50632,                0.36079,                  2.558,                 3.3964,                 3.3188,             0.00042087,             0.00042087,             0.00042087
                    202,                 1.3915,                 1.1765,                 2.3005,                0.49002,                 0.5012,                0.50632,                0.36079,                  2.558,                 3.3964,                 3.3188,             0.00042087,             0.00042087,             0.00042087
                    203,                 1.4589,                 1.2355,                 2.3444,                0.58509,                0.50606,                0.53071,                  0.379,                 2.4928,                 3.2455,                 3.2813,             0.00041675,             0.00041675,             0.00041675
                    204,                  1.418,                 1.2234,                  2.338,                0.62929,                0.47921,                0.53562,                0.37696,                  2.487,                 3.3453,                 3.2971,             0.00041263,             0.00041263,             0.00041263
                    205,                 1.4005,                 1.2018,                 2.3337,                0.51822,                0.54139,                 0.4972,                0.35025,                 2.5571,                 3.5216,                 3.3072,              0.0004085,              0.0004085,              0.0004085
                    206,                 1.4248,                 1.1835,                 2.3375,                0.56103,                0.49419,                0.49519,                0.34288,                 2.5793,                 3.5604,                 3.3202,             0.00040438,             0.00040438,             0.00040438
                    207,                 1.3864,                 1.2012,                 2.3211,                0.52847,                 0.5385,                0.52825,                0.36179,                 2.6019,                 3.4371,                  3.387,             0.00040025,             0.00040025,             0.00040025
                    208,                 1.4018,                 1.1668,                 2.3198,                0.56777,                0.49253,                0.50347,                0.35042,                  2.516,                 3.3864,                  3.281,             0.00039613,             0.00039613,             0.00039613
                    209,                 1.4115,                 1.1822,                 2.3296,                0.48224,                 0.5392,                0.51373,                0.36374,                 2.5349,                 3.3914,                 3.2352,               0.000392,               0.000392,               0.000392
                    210,                 1.4508,                 1.2314,                 2.3447,                 0.5125,                0.56502,                0.54047,                0.36731,                 2.5648,                 3.3475,                 3.2792,             0.00038788,             0.00038788,             0.00038788
                    211,                  1.383,                 1.1523,                 2.2984,                0.50718,                0.52585,                0.52322,                0.35922,                 2.5903,                 3.3195,                 3.3242,             0.00038375,             0.00038375,             0.00038375
                    212,                 1.4267,                 1.2184,                 2.3441,                0.51171,                0.53708,                0.51249,                0.35934,                 2.6436,                 3.3171,                 3.3867,             0.00037962,             0.00037962,             0.00037962
                    213,                 1.3877,                 1.1192,                 2.2873,                0.49455,                0.57411,                0.52839,                0.35065,                 2.6481,                   3.28,                 3.4189,              0.0003755,              0.0003755,              0.0003755
                    214,                 1.3756,                 1.1273,                 2.3135,                0.62833,                0.46651,                0.51776,                0.35197,                 2.6134,                 3.4149,                 3.3618,             0.00037138,             0.00037138,             0.00037138
                    215,                 1.3684,                 1.1665,                 2.2782,                0.52602,                0.52445,                0.51593,                0.34441,                 2.5678,                 3.4064,                 3.2835,             0.00036725,             0.00036725,             0.00036725
                    216,                 1.3509,                 1.1186,                 2.2749,                0.56369,                0.51341,                0.53071,                0.36153,                  2.566,                 3.3801,                 3.2746,             0.00036313,             0.00036313,             0.00036313
                    217,                 1.3797,                 1.1473,                 2.3084,                0.58918,                0.46783,                0.51348,                0.35663,                 2.5536,                 3.4083,                 3.2973,               0.000359,               0.000359,               0.000359
                    218,                 1.3686,                 1.1198,                 2.3032,                0.60871,                0.52233,                0.53386,                0.37685,                 2.5083,                 3.2661,                 3.3112,             0.00035487,             0.00035487,             0.00035487
                    219,                 1.3909,                 1.1866,                 2.3006,                0.59027,                0.50075,                0.50038,                0.34519,                 2.5796,                 3.5351,                  3.338,             0.00035075,             0.00035075,             0.00035075
                    220,                 1.3879,                 1.1438,                 2.3055,                  0.534,                0.58353,                0.52383,                0.36469,                 2.5581,                  3.378,                 3.3549,             0.00034663,             0.00034663,             0.00034663
                    221,                 1.3802,                 1.1276,                 2.2922,                0.50864,                0.57115,                0.52354,                 0.3508,                 2.6167,                 3.3402,                 3.3902,              0.0003425,              0.0003425,              0.0003425
