                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.76151,                0.71042,                 1.1648,                0.49372,                0.56528,                0.53675,                0.36664,                 1.2469,                 1.5347,                 1.5417,             0.00061887,             0.00061887,             0.00061887
                    155,                0.75319,                 0.6887,                 1.1618,                0.46014,                0.60075,                0.53374,                0.37845,                 1.1762,                 1.5474,                 1.4776,             0.00061475,             0.00061475,             0.00061475
                    156,                0.74533,                0.69929,                  1.146,                0.44394,                0.60131,                0.54857,                0.37453,                 1.2235,                 1.5322,                 1.5092,             0.00061062,             0.00061062,             0.00061062
                    157,                0.76067,                0.71778,                 1.1547,                0.54704,                0.52622,                0.55736,                0.38989,                 1.1926,                 1.4448,                 1.4864,              0.0006065,              0.0006065,              0.0006065
                    158,                0.74758,                0.68402,                 1.1505,                0.47758,                0.62219,                0.56757,                0.39708,                  1.201,                 1.4932,                   1.51,             0.00060238,             0.00060238,             0.00060238
                    159,                 0.7475,                0.70097,                 1.1525,                0.45655,                0.60304,                0.54156,                0.37929,                  1.208,                  1.587,                 1.5025,             0.00059825,             0.00059825,             0.00059825
                    160,                0.74847,                0.71335,                  1.151,                0.48177,                0.53403,                0.54887,                0.38076,                 1.2299,                  1.508,                 1.5298,             0.00059413,             0.00059413,             0.00059413
                    161,                0.74043,                0.69946,                 1.1491,                0.49952,                0.56916,                0.56681,                0.40471,                 1.1815,                 1.5642,                 1.4761,                0.00059,                0.00059,                0.00059
                    162,                0.74691,                 0.6788,                 1.1635,                0.41387,                0.62532,                  0.558,                0.39373,                 1.2004,                 1.5439,                 1.4996,             0.00058588,             0.00058588,             0.00058588
                    163,                 0.7504,                0.70674,                 1.1551,                0.46595,                0.61055,                0.54971,                0.37924,                 1.2074,                 1.5342,                 1.4909,             0.00058175,             0.00058175,             0.00058175
                    164,                0.73994,                0.69885,                  1.152,                0.48274,                0.56078,                0.53901,                   0.38,                 1.1996,                  1.539,                 1.4933,             0.00057763,             0.00057763,             0.00057763
                    165,                0.72804,                0.68935,                 1.1457,                0.48003,                 0.6011,                0.56725,                 0.3964,                 1.2254,                 1.5255,                 1.5312,              0.0005735,              0.0005735,              0.0005735
                    166,                0.73317,                0.67052,                  1.137,                0.59781,                0.43592,                0.54816,                0.38395,                 1.2151,                 1.5171,                 1.4972,             0.00056938,             0.00056938,             0.00056938
                    167,                0.73663,                0.67212,                 1.1491,                0.46086,                0.59658,                0.54064,                0.36318,                 1.2146,                  1.539,                 1.5295,             0.00056525,             0.00056525,             0.00056525
                    168,                0.73718,                0.66436,                 1.1393,                0.55923,                0.54133,                0.56109,                0.40188,                  1.152,                 1.4401,                 1.4483,             0.00056112,             0.00056112,             0.00056112
                    169,                0.74643,                0.67248,                 1.1533,                0.44252,                0.57192,                 0.5327,                0.37323,                 1.1959,                 1.5801,                 1.5106,               0.000557,               0.000557,               0.000557
                    170,                0.72693,                0.66743,                 1.1367,                0.48296,                0.49412,                0.52223,                0.37253,                 1.1665,                 1.5163,                 1.4523,             0.00055287,             0.00055287,             0.00055287
                    171,                0.73572,                0.67322,                 1.1488,                0.44027,                0.59919,                0.53462,                0.39138,                 1.1951,                 1.5235,                 1.4887,             0.00054875,             0.00054875,             0.00054875
                    172,                0.73939,                0.67394,                 1.1429,                0.50119,                0.49669,                0.53913,                0.38099,                 1.2128,                  1.576,                 1.5217,             0.00054463,             0.00054463,             0.00054463
                    173,                0.72801,                0.66828,                 1.1339,                0.49677,                0.51915,                0.53132,                0.36899,                 1.2129,                 1.5614,                 1.5326,              0.0005405,              0.0005405,              0.0005405
                    174,                0.73334,                0.67481,                 1.1505,                0.48086,                0.53013,                0.53526,                0.37055,                  1.197,                 1.5419,                 1.4849,             0.00053638,             0.00053638,             0.00053638
                    175,                0.72248,                0.65887,                 1.1428,                0.40949,                0.61915,                0.51651,                0.35634,                 1.2392,                 1.6247,                 1.5147,             0.00053225,             0.00053225,             0.00053225
                    176,                0.73324,                 0.6628,                 1.1416,                0.43444,                 0.6364,                0.54621,                0.38439,                 1.1944,                  1.566,                  1.487,             0.00052812,             0.00052812,             0.00052812
                    177,                0.73082,                0.65962,                 1.1365,                0.45277,                0.58098,                0.52559,                0.38215,                 1.1971,                 1.6399,                 1.4975,               0.000524,               0.000524,               0.000524
                    178,                 0.7439,                 0.6652,                 1.1412,                0.51741,                0.54291,                0.54841,                0.38446,                 1.2241,                 1.6096,                 1.4992,             0.00051988,             0.00051988,             0.00051988
                    179,                0.72538,                0.64978,                  1.132,                0.49916,                0.53615,                0.54062,                0.38451,                  1.184,                 1.5727,                 1.5003,             0.00051575,             0.00051575,             0.00051575
                    180,                0.73195,                0.63043,                 1.1414,                0.47572,                0.58164,                0.54472,                0.38607,                 1.1827,                 1.5773,                  1.469,             0.00051163,             0.00051163,             0.00051163
                    181,                0.72221,                0.64301,                 1.1386,                0.54683,                0.47084,                0.53658,                0.38087,                 1.2169,                 1.6203,                 1.5108,              0.0005075,              0.0005075,              0.0005075
                    182,                0.72684,                0.63891,                 1.1405,                0.55181,                0.48363,                0.56805,                0.38928,                 1.2477,                 1.5306,                 1.5421,             0.00050337,             0.00050337,             0.00050337
                    183,                0.73323,                0.64403,                 1.1363,                 0.4254,                0.60363,                0.54076,                0.37287,                 1.2208,                 1.6227,                 1.5281,             0.00049925,             0.00049925,             0.00049925
                    184,                0.70581,                0.63478,                  1.127,                0.49737,                0.57612,                0.54573,                0.38267,                  1.216,                 1.6069,                 1.5213,             0.00049513,             0.00049513,             0.00049513
                    185,                0.72184,                0.63841,                 1.1445,                0.51784,                0.52841,                0.53894,                0.37597,                  1.209,                 1.6027,                 1.5155,               0.000491,               0.000491,               0.000491
                    186,                0.71834,                0.63241,                 1.1231,                0.54484,                 0.4925,                0.53371,                0.37207,                 1.2604,                 1.6885,                 1.5402,             0.00048687,             0.00048687,             0.00048687
                    187,                0.71591,                0.64762,                 1.1295,                0.56662,                0.50628,                0.54768,                0.39911,                 1.1852,                 1.5543,                 1.4794,             0.00048275,             0.00048275,             0.00048275
                    188,                0.70415,                0.61915,                 1.1218,                0.58594,                0.47337,                0.55283,                0.39086,                 1.2103,                 1.5897,                 1.5185,             0.00047863,             0.00047863,             0.00047863
                    189,                0.69195,                0.61827,                 1.1086,                0.58321,                0.49295,                0.52931,                0.36472,                 1.2612,                 1.6537,                 1.5421,              0.0004745,              0.0004745,              0.0004745
                    190,                0.72498,                0.64519,                 1.1306,                0.50129,                0.56117,                0.53796,                0.38597,                 1.2054,                 1.6182,                 1.5254,             0.00047038,             0.00047038,             0.00047038
                    191,                0.70058,                0.64558,                 1.1223,                0.59979,                0.49105,                0.54997,                 0.3989,                 1.1547,                 1.5578,                 1.4775,             0.00046625,             0.00046625,             0.00046625
                    192,                0.69464,                0.63635,                 1.1112,                0.50641,                0.57222,                0.55464,                0.39658,                 1.2041,                 1.5667,                 1.5249,             0.00046212,             0.00046212,             0.00046212
                    193,                0.71033,                0.61701,                  1.124,                0.45206,                0.53093,                0.52591,                 0.3741,                 1.2148,                  1.695,                 1.5404,               0.000458,               0.000458,               0.000458
                    194,                0.69043,                0.61499,                 1.1164,                0.57293,                0.44272,                0.54232,                0.37365,                 1.2234,                 1.7222,                   1.53,             0.00045388,             0.00045388,             0.00045388
                    195,                0.69206,                 0.6082,                 1.1133,                0.55312,                0.48937,                0.55603,                0.38452,                 1.2208,                  1.601,                 1.5192,             0.00044975,             0.00044975,             0.00044975
                    196,                0.69581,                0.61312,                  1.118,                0.52417,                0.55289,                0.56117,                0.39104,                 1.1891,                 1.5736,                 1.5035,             0.00044563,             0.00044563,             0.00044563
                    197,                0.71372,                0.63484,                 1.1214,                0.51396,                0.54921,                 0.5552,                0.38458,                 1.2107,                 1.5791,                 1.5247,              0.0004415,              0.0004415,              0.0004415
                    198,                0.68646,                0.60778,                 1.1137,                0.60976,                0.47579,                 0.5709,                0.38994,                  1.209,                 1.5107,                 1.5236,             0.00043738,             0.00043738,             0.00043738
                    199,                0.70209,                0.64682,                 1.1307,                0.59202,                0.49144,                0.54494,                0.36901,                  1.236,                 1.5329,                 1.5406,             0.00043325,             0.00043325,             0.00043325
                    200,                0.69515,                0.59859,                 1.1111,                 0.5675,                0.49377,                0.54756,                 0.3751,                 1.2261,                 1.5924,                 1.5249,             0.00042912,             0.00042912,             0.00042912
                    201,                0.69112,                0.60096,                 1.1172,                 0.5412,                0.49796,                0.55809,                0.38872,                 1.2393,                 1.5813,                 1.5325,               0.000425,               0.000425,               0.000425
                    202,                0.68268,                0.61139,                 1.1025,                0.62975,                  0.465,                 0.5688,                 0.4026,                  1.171,                 1.5106,                 1.5082,             0.00042087,             0.00042087,             0.00042087
                    203,                0.67373,                0.58083,                 1.0928,                 0.5445,                0.51074,                0.57207,                0.40244,                 1.2031,                  1.546,                 1.5197,             0.00041675,             0.00041675,             0.00041675
                    204,                0.69133,                0.60188,                 1.1147,                0.46199,                0.56156,                0.53831,                0.37458,                 1.2385,                 1.6517,                 1.5446,             0.00041263,             0.00041263,             0.00041263
                    205,                0.67811,                0.58546,                 1.1091,                0.47723,                0.61592,                 0.5415,                0.37325,                 1.2397,                 1.6603,                 1.5613,              0.0004085,              0.0004085,              0.0004085
                    206,                0.68981,                0.61998,                 1.1103,                0.56222,                0.51031,                0.56069,                0.39813,                 1.2082,                 1.5774,                 1.5379,             0.00040438,             0.00040438,             0.00040438
                    207,                0.69233,                 0.6041,                 1.1105,                0.64431,                0.48113,                0.56808,                0.40682,                 1.2117,                 1.5665,                 1.5187,             0.00040025,             0.00040025,             0.00040025
                    208,                0.69442,                0.60048,                 1.1081,                0.54286,                0.56025,                0.55405,                0.39366,                 1.2081,                 1.5837,                 1.5211,             0.00039613,             0.00039613,             0.00039613
                    209,                0.67629,                0.59075,                 1.1066,                0.50497,                0.56427,                0.56354,                0.40131,                 1.1863,                 1.5727,                 1.4836,               0.000392,               0.000392,               0.000392
                    210,                0.68762,                0.60017,                 1.1034,                0.55104,                0.56588,                0.56303,                0.40519,                 1.1706,                  1.554,                 1.4685,             0.00038788,             0.00038788,             0.00038788
                    211,                 0.6733,                0.58328,                 1.1032,                0.47038,                0.63051,                0.55319,                0.39648,                 1.1941,                 1.5598,                 1.4836,             0.00038375,             0.00038375,             0.00038375
                    212,                0.68739,                0.59751,                 1.1074,                0.55735,                 0.5234,                0.56109,                0.39715,                 1.1829,                 1.5246,                 1.4632,             0.00037962,             0.00037962,             0.00037962
                    213,                0.67415,                0.58342,                  1.095,                0.53401,                0.53381,                0.54032,                0.38412,                 1.1743,                 1.6128,                 1.4817,              0.0003755,              0.0003755,              0.0003755
                    214,                0.67968,                0.58299,                 1.0997,                0.51589,                0.56956,                0.56969,                0.40149,                 1.1728,                 1.5613,                 1.4751,             0.00037138,             0.00037138,             0.00037138
                    215,                0.67195,                0.57882,                 1.1002,                0.50685,                0.53531,                0.55123,                0.39183,                 1.1778,                 1.5756,                 1.4822,             0.00036725,             0.00036725,             0.00036725
                    216,                0.65433,                0.55617,                 1.0943,                0.60083,                0.48423,                0.54987,                0.39634,                 1.1836,                 1.6384,                 1.4962,             0.00036313,             0.00036313,             0.00036313
                    217,                0.66542,                0.58113,                 1.0958,                0.55862,                 0.5062,                0.55099,                0.39352,                 1.1851,                 1.6139,                 1.4816,               0.000359,               0.000359,               0.000359
                    218,                0.66539,                0.57288,                 1.1005,                 0.6004,                0.46571,                0.55145,                0.39417,                 1.2017,                 1.5716,                 1.5009,             0.00035487,             0.00035487,             0.00035487
                    219,                0.66486,                0.55804,                 1.0938,                0.58168,                0.52059,                0.54386,                0.38817,                 1.1873,                 1.6541,                 1.4926,             0.00035075,             0.00035075,             0.00035075
                    220,                0.66297,                0.56662,                 1.1006,                0.48295,                0.55925,                0.54329,                0.39047,                 1.1927,                 1.6608,                 1.5019,             0.00034663,             0.00034663,             0.00034663
                    221,                0.67199,                0.55639,                 1.0935,                 0.5234,                0.56477,                0.54955,                0.39996,                 1.1762,                   1.66,                 1.4871,              0.0003425,              0.0003425,              0.0003425
                    222,                0.63745,                 0.5452,                 1.0855,                0.48635,                0.53439,                0.54976,                 0.3919,                 1.1743,                 1.6262,                 1.4927,             0.00033838,             0.00033838,             0.00033838
                    223,                0.67731,                0.57098,                 1.1055,                 0.5185,                0.52067,                0.53357,                0.38397,                 1.1981,                 1.6507,                 1.4926,             0.00033425,             0.00033425,             0.00033425
                    224,                0.65474,                0.56269,                 1.0895,                0.47768,                0.58225,                0.54679,                 0.3882,                 1.2102,                 1.6167,                 1.5123,             0.00033013,             0.00033013,             0.00033013
                    225,                0.65596,                0.56512,                 1.0943,                0.56665,                0.51645,                  0.557,                0.39642,                   1.22,                 1.6025,                 1.5157,               0.000326,               0.000326,               0.000326
                    226,                0.66647,                0.58042,                 1.0903,                 0.5429,                0.51648,                0.54217,                0.39136,                  1.223,                 1.5924,                 1.5156,             0.00032188,             0.00032188,             0.00032188
                    227,                0.65001,                  0.556,                 1.0905,                0.63439,                0.49138,                0.59016,                0.42539,                 1.2133,                  1.555,                 1.5083,             0.00031775,             0.00031775,             0.00031775
                    228,                0.64793,                0.54857,                 1.0787,                0.49485,                0.61754,                0.58519,                 0.4208,                 1.1941,                  1.558,                 1.4878,             0.00031362,             0.00031362,             0.00031362
                    229,                 0.6526,                0.55648,                  1.089,                0.58806,                0.49521,                0.56735,                0.40498,                 1.2021,                 1.6015,                 1.4902,              0.0003095,              0.0003095,              0.0003095
                    230,                0.65357,                0.56438,                  1.095,                0.56044,                0.49016,                0.55983,                0.40257,                 1.2123,                 1.6153,                 1.5085,             0.00030538,             0.00030538,             0.00030538
                    231,                0.65004,                0.55927,                 1.0895,                0.47729,                0.58942,                0.55178,                0.40466,                 1.1821,                 1.5889,                 1.4717,             0.00030125,             0.00030125,             0.00030125
                    232,                0.65592,                0.55951,                 1.0886,                 0.4433,                0.59515,                0.53436,                0.37845,                 1.2295,                 1.6877,                 1.5067,             0.00029713,             0.00029713,             0.00029713
                    233,                0.64994,                0.54631,                 1.0891,                0.53815,                0.50267,                0.54104,                0.39431,                 1.2006,                 1.6835,                 1.5097,               0.000293,               0.000293,               0.000293
                    234,                0.64853,                0.56328,                 1.0868,                0.49101,                0.53619,                0.54569,                0.39274,                 1.1921,                  1.655,                 1.4802,             0.00028888,             0.00028888,             0.00028888
                    235,                0.64823,                0.55784,                 1.0886,                0.55952,                0.50803,                0.55171,                0.39277,                 1.2209,                 1.6729,                 1.5052,             0.00028475,             0.00028475,             0.00028475
                    236,                0.63261,                0.53815,                 1.0794,                0.45032,                0.58697,                 0.5445,                0.38551,                 1.2111,                 1.6695,                 1.5017,             0.00028063,             0.00028063,             0.00028063
                    237,                0.65346,                0.53957,                 1.0851,                 0.4836,                0.60665,                0.56237,                0.40066,                  1.188,                 1.6237,                 1.4911,              0.0002765,              0.0002765,              0.0002765
                    238,                0.64401,                0.53575,                 1.0805,                0.50884,                0.54557,                 0.5555,                0.40099,                 1.2047,                 1.6688,                 1.5092,             0.00027237,             0.00027237,             0.00027237
                    239,                0.64898,                0.54981,                 1.0857,                0.53367,                0.53137,                0.56101,                0.40246,                  1.207,                 1.6578,                 1.4923,             0.00026825,             0.00026825,             0.00026825
                    240,                 0.6534,                0.53976,                 1.0898,                0.47645,                0.56989,                0.54658,                0.39875,                 1.1704,                 1.6544,                 1.4627,             0.00026413,             0.00026413,             0.00026413
                    241,                 0.6528,                0.54975,                 1.0905,                0.55286,                0.53131,                0.56578,                0.41208,                 1.1561,                 1.6071,                 1.4498,                0.00026,                0.00026,                0.00026
                    242,                0.63338,                0.54456,                 1.0794,                0.58571,                0.48359,                  0.559,                0.40319,                 1.1424,                 1.6338,                 1.4435,             0.00025587,             0.00025587,             0.00025587
                    243,                0.64542,                0.55573,                 1.0824,                0.51322,                0.52162,                  0.568,                0.40986,                 1.1587,                  1.586,                 1.4548,             0.00025175,             0.00025175,             0.00025175
                    244,                   0.63,                0.54218,                 1.0746,                0.52459,                0.54967,                0.58186,                0.42075,                 1.1787,                 1.5532,                 1.4768,             0.00024762,             0.00024762,             0.00024762
                    245,                  0.649,                0.53259,                 1.0825,                0.51956,                 0.5583,                 0.5808,                0.41858,                 1.1855,                 1.6001,                 1.4996,              0.0002435,              0.0002435,              0.0002435
                    246,                  0.636,                0.53605,                 1.0845,                0.49595,                0.55817,                0.57143,                0.40782,                 1.1992,                 1.6355,                 1.5179,             0.00023938,             0.00023938,             0.00023938
                    247,                0.63665,                0.52877,                 1.0859,                0.71458,                0.43001,                0.59993,                 0.4228,                 1.2005,                 1.5746,                 1.5141,             0.00023525,             0.00023525,             0.00023525
                    248,                0.63921,                0.53128,                 1.0743,                0.66738,                0.44688,                0.58471,                0.41396,                 1.2089,                 1.5845,                 1.5221,             0.00023112,             0.00023112,             0.00023112
                    249,                0.63091,                0.51622,                 1.0711,                0.55332,                0.52767,                0.56723,                0.40004,                 1.1951,                 1.5863,                 1.5118,               0.000227,               0.000227,               0.000227
                    250,                0.63045,                0.53047,                 1.0696,                0.54797,                0.52397,                0.56956,                0.41068,                  1.195,                 1.5872,                 1.4947,             0.00022288,             0.00022288,             0.00022288
                    251,                0.63082,                0.52194,                 1.0815,                0.55608,                0.53407,                0.58749,                0.42502,                 1.1898,                 1.5455,                 1.4973,             0.00021875,             0.00021875,             0.00021875
                    252,                0.62713,                 0.5115,                 1.0714,                0.54508,                0.56737,                0.57239,                0.41133,                 1.1853,                   1.62,                 1.5003,             0.00021462,             0.00021462,             0.00021462
                    253,                0.63695,                0.52996,                 1.0819,                 0.5105,                 0.5564,                0.55594,                0.39337,                 1.1839,                 1.6538,                 1.4978,              0.0002105,              0.0002105,              0.0002105
                    254,                0.63105,                0.51586,                  1.079,                0.51356,                0.53035,                0.54886,                0.38889,                 1.1856,                 1.6497,                  1.489,             0.00020637,             0.00020637,             0.00020637
                    255,                0.63275,                0.51665,                 1.0701,                0.45853,                0.58602,                0.55327,                0.39226,                 1.2089,                 1.6453,                 1.5163,             0.00020225,             0.00020225,             0.00020225
                    256,                0.62239,                0.51998,                  1.066,                0.64398,                0.46758,                0.56496,                0.39942,                 1.2176,                 1.6188,                 1.5251,             0.00019813,             0.00019813,             0.00019813
                    257,                0.63022,                0.51605,                 1.0782,                0.52527,                0.55107,                0.56228,                0.40069,                  1.228,                 1.6488,                 1.5255,               0.000194,               0.000194,               0.000194
                    258,                0.61052,                0.51931,                 1.0726,                 0.4947,                 0.5616,                0.55725,                0.39591,                 1.2603,                 1.6178,                 1.5796,             0.00018987,             0.00018987,             0.00018987
                    259,                0.61493,                0.50853,                 1.0656,                0.52834,                0.52615,                0.56009,                0.39993,                 1.2366,                 1.6399,                 1.5627,             0.00018575,             0.00018575,             0.00018575
                    260,                0.60937,                0.50286,                 1.0597,                0.55795,                0.49846,                0.55549,                0.40204,                 1.2229,                 1.6665,                 1.5288,             0.00018163,             0.00018163,             0.00018163
                    261,                0.61938,                0.50922,                 1.0719,                0.62785,                0.44939,                0.56047,                0.40795,                 1.2169,                 1.6578,                 1.5158,              0.0001775,              0.0001775,              0.0001775
                    262,                0.61891,                0.51057,                 1.0638,                0.60608,                0.47103,                0.56577,                0.40895,                 1.2075,                 1.6582,                 1.5198,             0.00017338,             0.00017338,             0.00017338
                    263,                0.61701,                0.51171,                 1.0635,                0.50798,                0.51355,                0.55755,                0.39892,                 1.2087,                  1.656,                 1.5231,             0.00016925,             0.00016925,             0.00016925
                    264,                0.61249,                0.51302,                 1.0737,                0.49686,                0.55752,                0.56454,                0.39825,                 1.1996,                 1.6507,                 1.5127,             0.00016512,             0.00016512,             0.00016512
                    265,                0.61216,                0.49469,                 1.0647,                0.49384,                0.58279,                 0.5654,                0.40625,                 1.1843,                 1.6006,                 1.4985,               0.000161,               0.000161,               0.000161
                    266,                0.61813,                0.50856,                 1.0592,                0.49801,                0.56753,                0.56327,                0.40829,                 1.1674,                 1.6009,                 1.4851,             0.00015688,             0.00015688,             0.00015688
                    267,                0.61559,                0.50055,                 1.0683,                 0.5244,                0.53786,                0.55114,                0.39779,                 1.1697,                 1.6265,                 1.4862,             0.00015275,             0.00015275,             0.00015275
                    268,                0.60173,                0.49702,                 1.0684,                0.55073,                0.53127,                0.55639,                0.40425,                 1.1798,                 1.6534,                 1.4889,             0.00014862,             0.00014862,             0.00014862
                    269,                0.60644,                0.49574,                  1.067,                0.55524,                0.51784,                0.55626,                0.40505,                 1.1909,                 1.6729,                  1.501,              0.0001445,              0.0001445,              0.0001445
                    270,                0.60789,                0.50569,                 1.0629,                0.56374,                0.52181,                0.57465,                0.42096,                 1.1777,                 1.6489,                 1.4837,             0.00014038,             0.00014038,             0.00014038
                    271,                0.61226,                0.49128,                 1.0659,                0.52228,                0.55447,                0.56915,                0.41163,                 1.2009,                 1.6397,                 1.4942,             0.00013625,             0.00013625,             0.00013625
                    272,                0.59146,                0.49472,                 1.0538,                0.55272,                0.50346,                0.56802,                0.40704,                 1.1928,                 1.6443,                 1.4858,             0.00013212,             0.00013212,             0.00013212
                    273,                0.60464,                0.48615,                 1.0624,                0.59991,                0.49836,                0.57723,                0.41905,                 1.1734,                 1.6081,                 1.4699,               0.000128,               0.000128,               0.000128
                    274,                0.60313,                0.49122,                 1.0582,                0.54453,                0.51876,                0.56803,                0.41373,                 1.1766,                 1.6385,                 1.4711,             0.00012387,             0.00012387,             0.00012387
                    275,                0.60488,                0.49036,                 1.0558,                0.55542,                0.49594,                0.56645,                0.41115,                 1.1898,                 1.6615,                 1.4937,             0.00011975,             0.00011975,             0.00011975
                    276,                0.61198,                0.49823,                 1.0665,                0.63513,                 0.4774,                0.56772,                0.41275,                 1.2027,                 1.6396,                 1.5147,             0.00011563,             0.00011563,             0.00011563
                    277,                0.60987,                0.50587,                 1.0673,                0.57139,                  0.497,                0.56326,                0.41414,                 1.1724,                 1.6601,                 1.4823,              0.0001115,              0.0001115,              0.0001115
                    278,                0.61433,                0.50764,                 1.0642,                0.59564,                   0.47,                0.55601,                0.40782,                 1.1731,                 1.6559,                 1.4792,             0.00010737,             0.00010737,             0.00010737
                    279,                0.60004,                0.48575,                 1.0551,                0.48183,                0.57704,                 0.5587,                0.40941,                  1.178,                 1.6766,                 1.4887,             0.00010325,             0.00010325,             0.00010325
                    280,                0.60352,                0.48931,                 1.0614,                0.52911,                0.53051,                0.56932,                0.41237,                 1.1726,                 1.6456,                 1.4828,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    281,                 0.5981,                0.49052,                 1.0614,                0.50565,                0.55624,                0.57173,                 0.4144,                  1.164,                 1.6321,                 1.4789,                9.5e-05,                9.5e-05,                9.5e-05
                    282,                0.58134,                0.47599,                  1.048,                 0.6005,                0.47526,                0.56966,                0.41808,                 1.1597,                 1.6399,                  1.474,             9.0875e-05,             9.0875e-05,             9.0875e-05
                    283,                0.60135,                0.48853,                 1.0596,                0.53721,                0.51054,                0.56749,                0.41497,                  1.164,                 1.6476,                 1.4783,              8.675e-05,              8.675e-05,              8.675e-05
                    284,                0.58715,                0.47386,                 1.0517,                0.50879,                0.54183,                0.56683,                0.41365,                 1.1721,                  1.671,                 1.4874,             8.2625e-05,             8.2625e-05,             8.2625e-05
                    285,                0.59682,                0.48736,                 1.0583,                0.50853,                0.56044,                0.56129,                0.41162,                 1.1733,                 1.6838,                 1.4844,               7.85e-05,               7.85e-05,               7.85e-05
                    286,                0.60464,                0.48378,                 1.0586,                0.50343,                0.55343,                0.56105,                0.41008,                 1.1704,                 1.6695,                 1.4773,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    287,                0.59137,                0.47188,                 1.0441,                0.50337,                0.56677,                0.56265,                0.40704,                 1.1737,                 1.6848,                 1.4855,              7.025e-05,              7.025e-05,              7.025e-05
                    288,                0.58141,                0.46926,                 1.0523,                0.50661,                0.57061,                0.55899,                0.40755,                 1.1696,                  1.665,                 1.4792,             6.6125e-05,             6.6125e-05,             6.6125e-05
                    289,                0.58513,                0.47139,                 1.0513,                0.50958,                0.56017,                0.56412,                0.41343,                 1.1667,                 1.6338,                 1.4791,                6.2e-05,                6.2e-05,                6.2e-05
                    290,                0.60685,                0.47855,                   1.06,                 0.6471,                0.45383,                0.56593,                0.41459,                 1.1684,                 1.6267,                 1.4771,             5.7875e-05,             5.7875e-05,             5.7875e-05
                    291,                0.46194,                0.33281,                0.96223,                0.52243,                0.55802,                0.55886,                0.40549,                 1.1627,                  1.653,                 1.4749,              5.375e-05,              5.375e-05,              5.375e-05
                    292,                0.45905,                0.31988,                0.94789,                0.55439,                0.52768,                0.56264,                0.40578,                 1.1729,                 1.6766,                 1.4831,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    293,                0.44783,                0.29932,                0.94841,                 0.5094,                0.54773,                0.56051,                 0.4056,                   1.18,                 1.6965,                 1.4915,               4.55e-05,               4.55e-05,               4.55e-05
                    294,                0.44981,                 0.3148,                0.95134,                0.50214,                0.59864,                0.56223,                0.40433,                 1.1892,                 1.7033,                 1.5002,             4.1375e-05,             4.1375e-05,             4.1375e-05
                    295,                 0.4529,                0.30267,                 0.9478,                0.50317,                 0.6008,                0.55901,                0.40495,                 1.1834,                 1.7159,                 1.4977,              3.725e-05,              3.725e-05,              3.725e-05
                    296,                0.45408,                0.30419,                0.94964,                0.49386,                0.58536,                0.55863,                0.40397,                  1.176,                 1.7271,                 1.4941,             3.3125e-05,             3.3125e-05,             3.3125e-05
                    297,                0.45419,                0.30376,                0.95948,                0.49028,                0.58843,                0.56204,                0.40601,                 1.1753,                 1.7245,                  1.494,                2.9e-05,                2.9e-05,                2.9e-05
                    298,                0.44709,                0.29194,                0.93621,                0.49284,                0.57853,                 0.5626,                0.40821,                 1.1705,                 1.7251,                 1.4924,             2.4875e-05,             2.4875e-05,             2.4875e-05
                    299,                0.43567,                0.28821,                0.94039,                0.49932,                0.57226,                 0.5598,                0.40698,                 1.1683,                 1.7212,                 1.4903,              2.075e-05,              2.075e-05,              2.075e-05
                    300,                0.44324,                0.29285,                0.94923,                0.53258,                0.54098,                0.55902,                0.40669,                 1.1658,                 1.7228,                 1.4911,             1.6625e-05,             1.6625e-05,             1.6625e-05
