                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.77777,                0.73675,                 1.1961,                0.51961,                0.47533,                  0.525,                0.35164,                  1.301,                 1.6266,                 1.6361,             0.00061887,             0.00061887,             0.00061887
                    155,                 0.7536,                0.72364,                 1.1817,                0.52121,                0.53035,                0.50518,                0.36133,                 1.2098,                 1.6194,                 1.5321,             0.00061475,             0.00061475,             0.00061475
                    156,                0.73822,                0.71496,                 1.1672,                0.52955,                0.52482,                0.53857,                0.36668,                 1.2388,                  1.604,                 1.5949,             0.00061062,             0.00061062,             0.00061062
                    157,                0.75892,                0.73806,                 1.1746,                0.51992,                  0.523,                0.53071,                0.36985,                 1.2318,                 1.5555,                 1.5858,              0.0006065,              0.0006065,              0.0006065
                    158,                0.74113,                0.71543,                 1.1679,                0.50835,                  0.514,                0.52218,                 0.3604,                 1.2855,                 1.6636,                 1.6028,             0.00060238,             0.00060238,             0.00060238
                    159,                0.75307,                0.72472,                 1.1764,                0.42406,                0.50002,                0.47994,                0.33368,                 1.2929,                 1.7197,                 1.5908,             0.00059825,             0.00059825,             0.00059825
                    160,                0.75225,                0.72537,                 1.1748,                0.48135,                0.56691,                0.49745,                0.33749,                 1.2817,                 1.7512,                 1.5953,             0.00059413,             0.00059413,             0.00059413
                    161,                0.74297,                0.73745,                 1.1681,                 0.4766,                0.56164,                0.51052,                0.35008,                 1.2701,                  1.643,                 1.5568,                0.00059,                0.00059,                0.00059
                    162,                0.75451,                0.71236,                 1.1895,                0.55194,                0.51153,                0.53118,                0.36039,                 1.2728,                  1.708,                 1.6094,             0.00058588,             0.00058588,             0.00058588
                    163,                0.75223,                0.74173,                 1.1862,                0.49569,                0.55347,                0.51041,                0.34522,                 1.2755,                 1.6889,                 1.5831,             0.00058175,             0.00058175,             0.00058175
                    164,                0.74509,                0.72083,                 1.1743,                 0.4949,                0.54826,                0.53035,                0.35882,                 1.2341,                 1.6715,                 1.5436,             0.00057763,             0.00057763,             0.00057763
                    165,                0.73401,                0.71713,                  1.172,                0.47871,                0.50019,                0.50582,                0.34862,                 1.2391,                 1.7022,                 1.5669,              0.0005735,              0.0005735,              0.0005735
                    166,                0.72601,                0.68215,                 1.1531,                0.59452,                0.44648,                0.50886,                0.34954,                 1.2661,                 1.6698,                 1.5754,             0.00056938,             0.00056938,             0.00056938
                    167,                 0.7354,                0.70221,                 1.1683,                0.51915,                0.53997,                0.51319,                0.35094,                 1.2364,                 1.6537,                 1.5777,             0.00056525,             0.00056525,             0.00056525
                    168,                0.74111,                0.70297,                 1.1665,                0.47801,                0.52928,                0.50328,                0.35011,                 1.2117,                 1.6477,                 1.5225,             0.00056112,             0.00056112,             0.00056112
                    169,                0.74656,                0.69499,                 1.1789,                 0.6068,                0.47518,                0.51266,                 0.3521,                  1.286,                 1.7143,                 1.6035,               0.000557,               0.000557,               0.000557
                    170,                 0.7309,                0.69674,                 1.1665,                0.55725,                 0.4806,                0.51495,                0.34789,                 1.2639,                 1.7285,                 1.5839,             0.00055287,             0.00055287,             0.00055287
                    171,                0.74245,                0.70836,                 1.1797,                0.56921,                0.48724,                0.52002,                 0.3609,                 1.2866,                 1.6634,                  1.596,             0.00054875,             0.00054875,             0.00054875
                    172,                0.74068,                0.70417,                 1.1706,                0.51995,                0.54579,                0.54702,                0.38196,                 1.2628,                 1.6256,                 1.5718,             0.00054463,             0.00054463,             0.00054463
                    173,                0.72733,                0.68249,                 1.1574,                0.47773,                0.58329,                 0.5357,                0.36775,                 1.2622,                 1.6897,                 1.6136,              0.0005405,              0.0005405,              0.0005405
                    174,                0.72195,                0.71044,                 1.1679,                0.55735,                0.53225,                0.52206,                0.35798,                 1.2719,                 1.6176,                 1.5792,             0.00053638,             0.00053638,             0.00053638
                    175,                0.72339,                 0.6871,                 1.1661,                0.54365,                0.52128,                0.53659,                0.36797,                  1.296,                  1.622,                 1.6018,             0.00053225,             0.00053225,             0.00053225
                    176,                0.73216,                0.67971,                 1.1618,                0.52593,                0.48646,                0.51226,                0.35432,                 1.3115,                 1.7409,                 1.6077,             0.00052812,             0.00052812,             0.00052812
                    177,                0.72677,                0.66777,                 1.1563,                   0.66,                0.43406,                0.51552,                0.35187,                 1.3094,                 1.7187,                 1.6192,               0.000524,               0.000524,               0.000524
                    178,                0.72697,                0.67494,                 1.1561,                 0.6151,                0.48363,                0.53302,                0.35777,                 1.3398,                 1.6788,                 1.6449,             0.00051988,             0.00051988,             0.00051988
                    179,                0.71877,                0.67211,                 1.1565,                0.61212,                0.51301,                0.53775,                0.37356,                  1.282,                 1.5897,                 1.5852,             0.00051575,             0.00051575,             0.00051575
                    180,                0.71633,                0.66067,                 1.1535,                0.48826,                0.58642,                 0.5494,                0.38651,                 1.2514,                 1.5991,                  1.559,             0.00051163,             0.00051163,             0.00051163
                    181,                0.71913,                0.66614,                 1.1628,                0.49127,                0.57319,                0.52484,                0.35532,                 1.2772,                 1.6686,                 1.5872,              0.0005075,              0.0005075,              0.0005075
                    182,                0.71949,                0.66282,                 1.1508,                0.57861,                0.51773,                0.54192,                0.37533,                 1.2685,                 1.6045,                 1.5809,             0.00050337,             0.00050337,             0.00050337
                    183,                0.71474,                0.65949,                 1.1492,                0.62975,                0.44765,                0.53694,                0.36437,                 1.2931,                 1.6681,                 1.6103,             0.00049925,             0.00049925,             0.00049925
                    184,                0.70418,                0.64236,                  1.145,                0.53583,                0.55764,                0.54384,                0.38201,                 1.2581,                 1.6256,                 1.5714,             0.00049513,             0.00049513,             0.00049513
                    185,                0.70336,                0.66063,                  1.152,                0.61542,                0.49427,                0.52399,                0.35973,                 1.2907,                 1.6609,                 1.5828,               0.000491,               0.000491,               0.000491
                    186,                0.70636,                0.65449,                 1.1391,                0.65292,                0.47575,                0.51639,                0.36411,                 1.2541,                 1.6564,                 1.5786,             0.00048687,             0.00048687,             0.00048687
                    187,                0.71186,                0.66943,                 1.1564,                0.51697,                0.49251,                 0.4904,                0.33419,                 1.2756,                 1.7074,                 1.6161,             0.00048275,             0.00048275,             0.00048275
                    188,                 0.6976,                0.64031,                 1.1401,                0.51574,                0.55547,                0.52969,                0.37186,                 1.2365,                 1.5815,                 1.5935,             0.00047863,             0.00047863,             0.00047863
                    189,                0.71282,                0.65175,                 1.1545,                0.51047,                0.52718,                0.51709,                0.36297,                 1.2504,                 1.6192,                 1.5676,              0.0004745,              0.0004745,              0.0004745
                    190,                0.69458,                0.65087,                 1.1415,                0.58116,                0.46066,                0.52868,                0.35234,                 1.2629,                 1.6251,                 1.5963,             0.00047038,             0.00047038,             0.00047038
                    191,                 0.6958,                0.64669,                 1.1368,                0.48905,                 0.5297,                0.52665,                0.36666,                 1.2482,                 1.6154,                 1.5707,             0.00046625,             0.00046625,             0.00046625
                    192,                0.69676,                0.64696,                  1.137,                0.52189,                0.55947,                0.54285,                 0.3787,                 1.2735,                 1.5739,                 1.5986,             0.00046212,             0.00046212,             0.00046212
                    193,                0.72593,                0.66666,                 1.1549,                0.49446,                0.56516,                0.50633,                0.36181,                 1.3045,                 1.6489,                 1.6215,               0.000458,               0.000458,               0.000458
                    194,                0.68853,                0.63507,                 1.1373,                0.60936,                0.52617,                0.55411,                0.37519,                 1.2528,                  1.572,                 1.5859,             0.00045388,             0.00045388,             0.00045388
                    195,                0.68355,                0.62627,                 1.1277,                0.62357,                0.49341,                0.52521,                0.35349,                 1.2733,                 1.6284,                 1.5892,             0.00044975,             0.00044975,             0.00044975
                    196,                0.69177,                0.62799,                 1.1351,                0.63149,                0.47819,                0.53477,                0.36171,                 1.2875,                 1.6428,                 1.6133,             0.00044563,             0.00044563,             0.00044563
                    197,                0.69258,                0.63781,                 1.1296,                0.56802,                0.48806,                0.51116,                0.34584,                 1.2812,                 1.6728,                 1.6148,              0.0004415,              0.0004415,              0.0004415
                    198,                0.68404,                0.62991,                 1.1288,                0.60321,                0.50568,                0.52481,                0.35255,                 1.2946,                  1.674,                  1.616,             0.00043738,             0.00043738,             0.00043738
                    199,                0.68443,                0.62842,                 1.1289,                0.54851,                0.55524,                0.53037,                0.36275,                 1.2655,                 1.6012,                 1.5757,             0.00043325,             0.00043325,             0.00043325
                    200,                0.68608,                 0.6292,                 1.1342,                0.56931,                0.52307,                0.52503,                0.36183,                 1.2388,                   1.69,                 1.5555,             0.00042912,             0.00042912,             0.00042912
                    201,                0.68561,                0.62682,                 1.1261,                 0.6543,                0.47228,                0.54795,                0.37172,                 1.2769,                 1.6562,                 1.5683,               0.000425,               0.000425,               0.000425
                    202,                0.67839,                0.61173,                 1.1247,                0.63158,                0.49175,                0.55313,                0.36542,                  1.315,                 1.5746,                 1.6224,             0.00042087,             0.00042087,             0.00042087
                    203,                0.67989,                0.61608,                 1.1222,                0.64759,                0.50395,                0.54227,                 0.3697,                 1.3158,                 1.5859,                 1.6088,             0.00041675,             0.00041675,             0.00041675
                    204,                0.68498,                 0.6342,                 1.1294,                0.65763,                0.45957,                0.52894,                0.35894,                  1.284,                 1.6495,                 1.5889,             0.00041263,             0.00041263,             0.00041263
                    205,                0.69361,                0.62233,                 1.1372,                0.51805,                0.56246,                 0.5257,                0.35975,                 1.2838,                 1.6291,                  1.607,              0.0004085,              0.0004085,              0.0004085
                    206,                0.67502,                 0.6216,                 1.1202,                0.57154,                0.56812,                0.53971,                0.37253,                 1.2867,                 1.6233,                 1.5942,             0.00040438,             0.00040438,             0.00040438
                    207,                0.66868,                0.60131,                 1.1244,                0.64582,                0.50937,                0.55399,                 0.3839,                 1.2802,                 1.5441,                 1.5854,             0.00040025,             0.00040025,             0.00040025
                    208,                0.68688,                0.60884,                 1.1336,                0.61771,                0.51301,                0.54142,                0.37331,                 1.2553,                  1.601,                 1.5812,             0.00039613,             0.00039613,             0.00039613
                    209,                0.67731,                0.62936,                  1.132,                0.58006,                0.57673,                0.55443,                0.37876,                 1.2553,                 1.6103,                  1.577,               0.000392,               0.000392,               0.000392
                    210,                0.65784,                0.58947,                 1.1104,                 0.5444,                0.53819,                0.53688,                0.37206,                 1.2381,                 1.6015,                 1.5667,             0.00038788,             0.00038788,             0.00038788
                    211,                 0.6742,                0.60221,                 1.1193,                0.55794,                0.54241,                0.53359,                0.37668,                 1.2659,                 1.6555,                 1.6037,             0.00038375,             0.00038375,             0.00038375
                    212,                0.67039,                0.58597,                  1.118,                0.59975,                0.52402,                0.54279,                0.38493,                 1.2697,                 1.6392,                 1.6016,             0.00037962,             0.00037962,             0.00037962
                    213,                0.66566,                 0.6165,                 1.1257,                   0.55,                0.56956,                0.53637,                0.37967,                 1.2637,                 1.6255,                 1.5792,              0.0003755,              0.0003755,              0.0003755
                    214,                0.66306,                0.59211,                 1.1117,                0.55502,                0.58715,                0.54298,                0.37946,                 1.2625,                 1.6086,                 1.5677,             0.00037138,             0.00037138,             0.00037138
                    215,                0.66758,                0.58267,                 1.1191,                0.58171,                0.58587,                0.56476,                0.38771,                 1.2632,                 1.5722,                 1.5832,             0.00036725,             0.00036725,             0.00036725
                    216,                0.65801,                0.60362,                 1.1191,                0.62346,                0.48865,                 0.5333,                0.37128,                 1.2794,                 1.7025,                 1.5788,             0.00036313,             0.00036313,             0.00036313
                    217,                0.66818,                0.60267,                 1.1198,                0.64256,                0.54284,                0.55669,                0.38351,                 1.2806,                 1.6136,                 1.5958,               0.000359,               0.000359,               0.000359
                    218,                0.65481,                0.59164,                 1.1128,                0.59871,                0.57835,                0.55649,                0.39233,                 1.2415,                  1.653,                 1.5699,             0.00035487,             0.00035487,             0.00035487
                    219,                0.65366,                0.58477,                 1.1032,                0.57449,                 0.5295,                0.53495,                 0.3694,                 1.3188,                 1.6686,                 1.6376,             0.00035075,             0.00035075,             0.00035075
                    220,                0.66867,                0.59105,                 1.1233,                 0.5752,                0.55073,                 0.5511,                0.37553,                 1.3093,                 1.6719,                 1.6182,             0.00034663,             0.00034663,             0.00034663
                    221,                0.64325,                 0.5825,                 1.1117,                0.59967,                0.52094,                0.53999,                0.37412,                 1.2893,                 1.6456,                 1.5966,              0.0003425,              0.0003425,              0.0003425
                    222,                0.64953,                0.58002,                 1.1039,                0.56058,                0.50316,                 0.5298,                0.36585,                 1.2753,                 1.7331,                 1.5787,             0.00033838,             0.00033838,             0.00033838
